cafe_name,cafe_id,menu_id,matched_keywords,date,title,content,comments,url,contents
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7360133?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczNjAxMzMsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.jssGMM4Ms0e10s05dLgAZZOMEE8ARZsknv1Z-9baZPI&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7358559?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczNTg1NTksImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.Hj22QSSOmWVyPYgNKmY803cY_18-5Aur4oXcx_yIBno&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7354378?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczNTQzNzgsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.2ba8XOumuJXVOEKZ17pX5-BIwxotd80rRIkfnGRAjpc&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7353654?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczNTM2NTQsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.FXG3Ubr3NVyuX7pEtCBDv02zFn7o_7OisRUWl3DWw9c&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7343038?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczNDMwMzgsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.cpnQ0UTwMgBl3FoyxnwZLnRyrmrg6E9du0i6uG0B27I&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7341208?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczNDEyMDgsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.sK3V2WVwrbVbQUQRsRdi1cUsmEmJwjSz51UXTJf4TMQ&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7339274?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczMzkyNzQsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.o_5GasFc32-qF_i8U74YOES0h6paue02eW-amIl7ooU&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7337768?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczMzc3NjgsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.vz7V6VIHwivAd-XulByLyxLZKl_IT9rNFyv2vLWS5xQ&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7337210?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczMzcyMTAsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.2TFs3qTsVxVP80lAzwn-t7RseSXDiVZJarOdhXDaOY4&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7333912?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczMzM5MTIsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.FDG__ASaJZEyW8gNNf-398YlzK9jZgyPyHEtursOxsU&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7331685?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczMzE2ODUsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.hWuyzDn3mGQqyc6_2NtzmSWJAdQ1fL26L99BnZgpX64&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7325532?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczMjU1MzIsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.qYGEBKWQT62_k8H95ODqYspgWyPTa03jJMCAhdcmrkM&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7325210?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczMjUyMTAsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.1_RjZJ_VFHGHK79CYwZV0SDVmsIoVqUKIfo_LKU0QUE&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7323297?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczMjMyOTcsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.wjZeWpamkAFr3lzsECH9GKtI9KuDvsOsk9gsdgReez0&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7323106?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczMjMxMDYsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.wJ1iQRedDtvqHtbhSl_xlbf9_OJxAceeJC6w7zq0A-I&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7320443?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczMjA0NDMsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.84yKKZck7LCAJ-9BwM1Jtvd1izF8VZkpQa9NjQrzwB8&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7314746?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczMTQ3NDYsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.csAwPYG2OgyeVRvc1zt4GMBsu14DYT7jSJz1HjYjv9g&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7313461?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczMTM0NjEsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.ENh8Nt7vwXNut9w6BisEjdiRo8p2q_irF1XXKGRasyE&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7304400?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczMDQ0MDAsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.VC4o4PXKd2PGtG9SomCE_lPJTf7c4t0KNsHc1MSWgG4&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7303568?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczMDM1NjgsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.oCO1Wc7Z1xQpt1dN5pCMY0ZgziQDb57qqabYa7NBkvk&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7301564?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjczMDE1NjQsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.YGMFhFbkUpGEJmb77BHhriye5IpQuWT5UK9LH6GkfA0&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7292145?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjcyOTIxNDUsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.1AKgNzIy6afeOtkv-dmEHNFyGQUVeRuwgzCS73QiQyI&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7289831?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjcyODk4MzEsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.cEQe-I__WGCa_ZZ4mT_GedbDD7Yn4Q8pp3EeuqM-OUk&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7271103?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjcyNzExMDMsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.WIlIlIiLZ1-Y8WbgwL75jgdj5OiHIL806EYBRJ6fIEA&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7269725?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjcyNjk3MjUsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.iSW2S4HbpawD1PgcWK2ABY25GcHQn9s3M8EMfXdiCco&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7267361?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjcyNjczNjEsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.cRwcTt03bnUf78Va-6TgV8vQy7zrbTrtvndT_ep9-X8&page=1,
대구맘365,24000254,13,청소,,,,,https://cafe.naver.com/f-e/cafes/24000254/articles/7265063?boardtype=L&userDisplay=50&menuid=13&referrerAllArticles=false&inCafeSearch=true&query=%EC%B2%AD%EC%86%8C&art=aW50ZXJuYWwtY2FmZS1hcnRpY2xlLXJlYWQtaW5DYWZlLXNlYXJjaC1saXN0.eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJjYWZlVHlwZSI6IkNBRkVfSUQiLCJhcnRpY2xlSWQiOjcyNjUwNjMsImlzc3VlZEF0IjoxNzg4MzI4NTk1OTk1LCJjYWZlSWQiOjI0MDAwMjU0fQ.LbV9jW75cDY4zPE_MZmvGdCtf_k_i1X1Islt8uKZBRM&page=1,
